job_id,title,location,formatted_experience_level,pay_period,currency,compensation_type,min_salary,med_salary,max_salary,annual_salary,salary_range
3905332161,Sr IT Analyst - MedPharm,"Minneapolis, MN",,YEARLY,USD,BASE_SALARY,66880.0,,107000.0,,40120.0
3905332190,Laborer,"Pecos, TX",Entry level,HOURLY,USD,BASE_SALARY,16.0,,20.0,,4.0
3905332202,Staff Software Engineer,"Austin, TX",,YEARLY,USD,BASE_SALARY,135800.0,,285300.0,,149500.0
3905332217,Account Manager,"Denver, CO",Mid-Senior level,YEARLY,USD,BASE_SALARY,138400.0,,225000.0,,86600.0
3905332220,"Media Manager,CBG","Cleveland, OH",Mid-Senior level,YEARLY,USD,BASE_SALARY,94168.0,,120844.0,,26676.0
3905332228,"Analyst, VAS North America Sales and Commercial Operations","Austin, TX",Mid-Senior level,YEARLY,USD,BASE_SALARY,78400.0,,125000.0,,46600.0
3905332230,Bilingual Store Associate (Spanish),"South Houston, TX",Associate,HOURLY,USD,BASE_SALARY,13.0,,13.0,,0.0
3905332231,"Technical Service Representative - Site, Industrial Wood","Grants Pass, OR",Entry level,YEARLY,USD,BASE_SALARY,77922.0,,101332.0,,23410.0
3905332232,"Technical Service Representative, General Industrial Coatings","Athens, GA",Entry level,YEARLY,USD,BASE_SALARY,90051.0,,117076.0,,27025.0
3905332233,Senior Product Manager,"Foster City, CA",,YEARLY,USD,BASE_SALARY,163571.0,,236300.0,,72729.0
3905332234,"Sr. Counsel, M&A and Investments","San Francisco, CA",Director,YEARLY,USD,BASE_SALARY,201500.0,,292250.0,,90750.0
3905332237,"Sr. Manager, North America Events","San Francisco, CA",Mid-Senior level,YEARLY,USD,BASE_SALARY,133000.0,,192950.0,,59950.0
3905332247,IT Service Desk Analyst,"San Diego, CA",Entry level,YEARLY,USD,BASE_SALARY,45001.0,,55000.0,,9999.0
3905332287,Sub Direct Support Professional,"Brooklyn, NY",Entry level,HOURLY,USD,BASE_SALARY,,17.12,,35609.60,
3905332288,Maintenance Technician,"DeLand, FL",Entry level,HOURLY,USD,BASE_SALARY,17.0,,18.0,,1.0
3905332294,Assistant Store Manager,"Rosedale, MD",Associate,HOURLY,USD,BASE_SALARY,16.0,,18.0,,2.0
3905332297,Store Manager ($18.50/Hr),"Troy, NY",Associate,HOURLY,USD,BASE_SALARY,,18.5,,38480.0,
3905332298,Assistant Store Manager,"Southampton, NY",Associate,HOURLY,USD,BASE_SALARY,19.0,,20.0,,1.0
3905332300,Project Engineer,Greater Indianapolis,Mid-Senior level,YEARLY,USD,BASE_SALARY,120000.0,,130000.0,,10000.0
3905332306,General Mechanic - 2nd shift,"Monmouth, IL",Entry level,HOURLY,USD,BASE_SALARY,25.0,,32.88,,7.88
3905332308,"Clinical Network Lead, Training - Eastern Region",United States,Mid-Senior level,YEARLY,USD,BASE_SALARY,97000.0,,161000.0,,64000.0
3905332312,Department Support Specialist II,"Texas, United States",Entry level,YEARLY,USD,BASE_SALARY,41880.0,,51725.0,,9845.0
3905332325,Senior Audit Associate,"Glendora, CA",Mid-Senior level,YEARLY,USD,BASE_SALARY,,85000.0,,85000.0,
3905332327,Bilingual Chinese or Korean Branch Manager - Montgomery County Branches,"Rockville, MD",,YEARLY,USD,BASE_SALARY,70632.76,,117721.27,,47088.51
3905332349,Mechanical Engineer II,"Carrollton, TX",Entry level,YEARLY,USD,BASE_SALARY,74000.0,,88000.0,,14000.0
3905332351,Direct Care Professional: Children's Residential,"West Chester, PA",Entry level,HOURLY,USD,BASE_SALARY,16.75,,23.05,,6.30
3905332354,Group Creative Director,"Beverly Hills, CA",Director,YEARLY,USD,BASE_SALARY,,64480.0,,64480.0,
3905332393,Field Account Executive - Tock [Atlanta],"Georgia, United States",Mid-Senior level,YEARLY,USD,BASE_SALARY,95000.0,,125000.0,,30000.0
3905332417,"Grassroots Patient Advocacy Associate Director, West Region (Field Based)","Boston, MA",Director,YEARLY,USD,BASE_SALARY,172000.0,,258000.0,,86000.0
3905332527,"Staff or Sr. Accountant, Cash and Consolidations","Charlotte, NC",Mid-Senior level,YEARLY,USD,BASE_SALARY,,100000.0,,100000.0,
3905332532,CXO Tier II Agent,"Draper, UT",Mid-Senior level,HOURLY,USD,BASE_SALARY,20.0,,22.0,,2.0
3905332627,Service Now Engineer,"Sterling, VA",Entry level,YEARLY,USD,BASE_SALARY,126610.0,,215270.0,,88660.0
3905332630,"Vice President, Market Access",United States,,YEARLY,USD,BASE_SALARY,180000.0,,225000.0,,45000.0
3905332660,Assistant Store Manager Marmora,"Marmora, NJ",Entry level,HOURLY,USD,BASE_SALARY,28.25,,42.5,,14.25
3905332667,Patient Care Technician,"Woodland, CA",Entry level,HOURLY,USD,BASE_SALARY,23.0,,31.0,,8.0
3905332668,Registered Nurse,"Los Angeles, CA",Mid-Senior level,HOURLY,USD,BASE_SALARY,38.0,,52.0,,14.0
3905332674,Patient Care Technician,"Chico, CA",Entry level,HOURLY,USD,BASE_SALARY,23.0,,31.0,,8.0
3905332694,Leasing Consultant - Arrive Lunenburg,"Lunenburg, MA",Mid-Senior level,HOURLY,USD,BASE_SALARY,21.0,,24.0,,3.0
3905332804,Pest Control Technician,"Pittsburgh, PA",Entry level,YEARLY,USD,BASE_SALARY,50000.0,,60000.0,,10000.0
3905332826,"Fry General Laborer - Moses Lake, WA","Moses Lake, WA",Entry level,HOURLY,USD,BASE_SALARY,,18.86,,39228.80,
3905332907,Sr. Registration Manager,"Northbrook, IL",Mid-Senior level,YEARLY,USD,BASE_SALARY,117000.0,,155000.0,,38000.0
3905332935,Physical Therapist - 13 Week Assignment - $65/hr | Corpus Christi Rehab,"Corpus Christi, TX",Entry level,HOURLY,USD,BASE_SALARY,,65.0,,135200.0,
3905332942,Office Coordinator,"Lansing, MI",Entry level,HOURLY,USD,BASE_SALARY,,17.5,,36400.0,
3905332953,"Manager, Corporate Sales Development","San Francisco, CA",,YEARLY,USD,BASE_SALARY,77100.0,,143400.0,,66300.0
3905332967,Customer Service Associate,"Phoenix, AZ",Entry level,HOURLY,USD,BASE_SALARY,,14.5,,30160.0,
3905333008,Senior Product Designer,"Redwood City, CA",Mid-Senior level,YEARLY,USD,BASE_SALARY,135000.0,,175000.0,,40000.0
3905333018,Video Production Specialist I,"Charlotte, NC",Entry level,YEARLY,USD,BASE_SALARY,52800.0,,79100.0,,26300.0
3905333026,"Accident & Health, Stop loss Account Manager - Hybrid or Remote (US only)","Fort Wayne, IN",,YEARLY,USD,BASE_SALARY,90000.0,,156000.0,,66000.0
3905333055,Warehouse Quality Control,"Goodyear, AZ",Entry level,HOURLY,USD,BASE_SALARY,,17.5,,36400.0,
3905333079,Sr Azure Data Architect / Director with Financial Services - to 215k + bonus,"Jersey City, NJ",Director,YEARLY,USD,BASE_SALARY,180000.0,,215000.0,,35000.0
3905333088,Retail Sales Associate,"Kansas City, MO",Entry level,HOURLY,USD,BASE_SALARY,,15.05,,31304.00,
3905333089,Retail Sales Associate,"Laurinburg, NC",Entry level,HOURLY,USD,BASE_SALARY,,14.0,,29120.0,
3905333090,Retail Sales Manager,"Muskogee, OK",Mid-Senior level,HOURLY,USD,BASE_SALARY,24.95,,27.45,,2.50
3905333099,Project/Program Manager V,"Seattle, WA",Entry level,HOURLY,USD,BASE_SALARY,75.0,,91.0,,16.0
3905333105,Senior Consultant - DevOps,United States,Mid-Senior level,YEARLY,USD,BASE_SALARY,110000.0,,167000.0,,57000.0
3905333109,Associate Program Manager - Professional Services,United States,Mid-Senior level,YEARLY,USD,BASE_SALARY,69700.0,,123800.0,,54100.0
3905333139,Senior Operations Engineer,"Fort Collins, CO",Mid-Senior level,YEARLY,USD,BASE_SALARY,89500.0,,134300.0,,44800.0
3905333173,Staff Software Engineer - Customer Account Management,"Mountain Center, CA",,YEARLY,USD,BASE_SALARY,135800.0,,285300.0,,149500.0
3905333174,Investment Associate,"Los Angeles, CA",,YEARLY,USD,BASE_SALARY,90000.0,,130000.0,,40000.0
3905333185,Lead AWS Cloud Engineer,"Cleveland, OH",Mid-Senior level,YEARLY,USD,BASE_SALARY,111048.0,,143336.0,,32288.0
3905333187,Store Customer Service Specialist,"Tulsa, OK",Entry level,HOURLY,USD,BASE_SALARY,16.0,,16.0,,0.0
3905333188,Senior Decision Analytics Manager,"Atlanta, GA",,YEARLY,USD,BASE_SALARY,125500.0,,200900.0,,75400.0
3905333190,"Store Sales Representative - Cleveland, OH","Cleveland, OH",Entry level,BIWEEKLY,USD,BASE_SALARY,54009.0,,66976.0,,12967.0
3905333191,Regional Finance Associate-Bilingual,"Atlanta, GA",Associate,YEARLY,USD,BASE_SALARY,51562.0,,63761.0,,12199.0
3905333192,Retail Store Associate,"Ann Arbor, MI",Associate,HOURLY,USD,BASE_SALARY,,15.0,,31200.0,
3905333194,Store Customer Service Specialist,"Houston, TX",Entry level,HOURLY,USD,BASE_SALARY,16.0,,16.0,,0.0
3905333196,Sr. SW Test Engineer,"Bellevue, WA",,YEARLY,USD,BASE_SALARY,90189.0,,136800.0,,46611.0
3905333198,"Sr Director - Business Strategy & Operations, Head of Operations","Miami, FL",Director,YEARLY,USD,BASE_SALARY,163800.0,,256000.0,,92200.0
3905333252,Assistant Store Manager($17-$19 + monthly incentive opportunities),"Irvine, CA",Associate,HOURLY,USD,BASE_SALARY,17.0,,19.0,,2.0
3905333253,Assistant Store Manager,"North Bergen, NJ",Associate,HOURLY,USD,BASE_SALARY,,18.0,,37440.0,
3905333255,Assistant Store Manager($16-$17/hr + monthly incentive opportunities),"Las Vegas, NV",Associate,HOURLY,USD,BASE_SALARY,16.0,,17.0,,1.0
3905333256,Full Time Assistant Managr,"Loveland, CO",Mid-Senior level,HOURLY,USD,BASE_SALARY,,19.5,,40560.0,
3905333258,Assistant Store Manager ($17/Hr),"Saratoga Springs, NY",Associate,HOURLY,USD,BASE_SALARY,,17.0,,35360.0,
3905333283,"Grain Originator - Southeast, NC (Bladenboro, NC - Laurinburg, NC)","Rose Hill, NC",Entry level,YEARLY,USD,BASE_SALARY,50000.0,,82500.0,,32500.0
3905333287,Clinical Network Lead - Central Region,"Kansas, United States",Mid-Senior level,YEARLY,USD,BASE_SALARY,97000.0,,161000.0,,64000.0
3905333289,Sales Operations Manager,"San Francisco, CA",Mid-Senior level,YEARLY,USD,BASE_SALARY,94800.0,,154000.0,,59200.0
3905333290,Certified Pharmacy Technician - $20-$24/hr – Austin TX,"Austin, Texas Metropolitan Area",Associate,HOURLY,USD,BASE_SALARY,20.0,,24.0,,4.0
3905333318,Adolescent IDD/BH Counselor - Residential - PT/Weekends,"West Chester, PA",Mid-Senior level,HOURLY,USD,BASE_SALARY,16.5,,23.05,,6.55
3905333319,Direct Support Professional,"Rhinebeck, NY",Entry level,HOURLY,USD,BASE_SALARY,,16.5,,34320.0,
3905333327,Depot Manager (overnight shift),"Pineville, NC",Mid-Senior level,YEARLY,USD,BASE_SALARY,43100.0,,69700.0,,26600.0
3905333338,Controls Planner Specialist 192431,"Greer, SC",Director,HOURLY,USD,BASE_SALARY,,64.5,,134160.0,
3905333374,Core Java Developer,"Jersey City, NJ",Entry level,HOURLY,USD,BASE_SALARY,65.0,,70.0,,5.0
3905333379,Executive Assistant,"Irvine, CA",Mid-Senior level,YEARLY,USD,BASE_SALARY,70000.0,,80000.0,,10000.0
3905333384,"Account Executive, Ambius","Woburn, MA",Mid-Senior level,HOURLY,USD,BASE_SALARY,16.82,,38.47,,21.65
3905333483,Sales Executive I,"Louisville, CO",Mid-Senior level,YEARLY,USD,BASE_SALARY,42350.0,,60278.0,,17928.0
3905333503,"Sr. Sales Executive, Digital Marketing (Hartford, CT)","Hartford, CT",Executive,YEARLY,USD,BASE_SALARY,182000.0,,338000.0,,156000.0
3905333555,Associate Auditor - Technology,"Hartford, CT",,YEARLY,USD,BASE_SALARY,58600.0,,96800.0,,38200.0
3905333590,Operations Supervisor,"Anniston, AL",Mid-Senior level,YEARLY,USD,BASE_SALARY,78930.0,,134190.0,,55260.0
3905333593,Computational Mechanics (CFD/FEA) Engineer - Applied Science,"Washington, DC",Associate,YEARLY,USD,BASE_SALARY,85000.0,,100000.0,,15000.0
3905333636,Registered Nurse,"Woodland, CA",Mid-Senior level,HOURLY,USD,BASE_SALARY,40.0,,55.0,,15.0
3905333641,Senior Business Analyst,"Lewiston, ME",Mid-Senior level,YEARLY,USD,BASE_SALARY,68640.0,,112320.0,,43680.0
3905333675,Customer Experience Specialist,"Carson, CA",Associate,HOURLY,USD,BASE_SALARY,18.0,,23.0,,5.0
3905333676,Registered Nurse,"Victorville, CA",Mid-Senior level,HOURLY,USD,BASE_SALARY,43.0,,60.0,,17.0
3905333812,"Manufacturing Operator - Casa Grande, AZ Plant - NIGHT SHIFT","Casa Grande, AZ",Associate,HOURLY,USD,BASE_SALARY,18.25,,36.45,,18.20
3905333821,"Senior Ambassador (Atlanta, GA)","Atlanta, GA",Associate,YEARLY,USD,BASE_SALARY,72700.0,,145300.0,,72600.0
3905333868,"Principal Analyst, Advertising Regulation","Rockville, MD",Mid-Senior level,YEARLY,USD,BASE_SALARY,92500.0,,200200.0,,107700.0
3905333869,"Associate Director, Operations - Corporate Communications","Washington, DC",Mid-Senior level,YEARLY,USD,BASE_SALARY,108200.0,,235500.0,,127300.0
3905333877,B2B Administrator,"North Haven, CT",Internship,HOURLY,USD,BASE_SALARY,,19.5,,40560.0,
3905333889,Designer Sr / Prin (Protection and Control),"New Albany, OH",Mid-Senior level,HOURLY,USD,BASE_SALARY,29.06,,36.32,,7.26
3905333913,TRAINING ANALYST (LEAD),"Amador County, CA",Mid-Senior level,MONTHLY,USD,BASE_SALARY,5684.0,,7114.0,,1430.0
3905333920,Sleep Expert - Sales,"Salinas, CA",Mid-Senior level,YEARLY,USD,BASE_SALARY,60000.0,,87000.0,,27000.0
3905333929,Account Executive,"California, United States",,YEARLY,USD,BASE_SALARY,136200.0,,166400.0,,30200.0
3905333946,Router Supervisor,"Montebello, CA",Mid-Senior level,YEARLY,USD,BASE_SALARY,65000.0,,70000.0,,5000.0
3905333973,Front Desk Agent,"Denver, CO",Entry level,HOURLY,USD,BASE_SALARY,,18.29,,38043.20,
3905333983,Stock Associate,"Rockville, MD",Entry level,HOURLY,USD,BASE_SALARY,16.7,,22.75,,6.05
3905333984,Material Handler/Forklift Operator (Spring),"Texas, United States",Entry level,HOURLY,USD,BASE_SALARY,,23.0,,47840.0,
3905333996,"Data Analyst, Research Solutions",Greater Seattle Area,Mid-Senior level,YEARLY,USD,BASE_SALARY,94000.0,,156000.0,,62000.0
3905334024,Service Specialist I - Spokane,"Spokane, WA",Entry level,HOURLY,USD,BASE_SALARY,,19.0,,39520.0,
3905334026,Service Specialist I - Colville,"Colville, WA",Entry level,HOURLY,USD,BASE_SALARY,,19.0,,39520.0,
3905334036,Mechanical Engineer,"Santa Clarita, CA",Entry level,YEARLY,USD,BASE_SALARY,71100.0,,106700.0,,35600.0
3905334042,Machinist AWS Horizontal Mill,"Fort Collins, CO",Entry level,HOURLY,USD,BASE_SALARY,20.0,,35.0,,15.0
3905334055,Product Counsel,"New York, NY",Mid-Senior level,YEARLY,USD,BASE_SALARY,182000.0,,227000.0,,45000.0
3905334076,"Assistant Manager, DSX Revenue Analysis & Insights",United States,,YEARLY,USD,BASE_SALARY,93400.0,,149200.0,,55800.0
3905334078,Staff Software Engineer - Customer Identity,Greater Macon,,YEARLY,USD,BASE_SALARY,135800.0,,285300.0,,149500.0
3905334103,Staff SW Engineer,"Foster City, CA",,YEARLY,USD,BASE_SALARY,162951.0,,211600.0,,48649.0
3905334105,Delivery Driver,"Lexington, KY",Entry level,HOURLY,USD,BASE_SALARY,14.0,,14.0,,0.0
3905334106,Senior IT Analyst,"Cleveland, OH",Mid-Senior level,YEARLY,USD,BASE_SALARY,94168.0,,120845.0,,26677.0
3905334108,"Associate, Treasury","New York, NY",,YEARLY,USD,BASE_SALARY,95000.0,,125000.0,,30000.0
3905334111,Store Associate,"Lawton, OK",Associate,HOURLY,USD,BASE_SALARY,13.0,,13.0,,0.0
3905334112,Account Specialist,"Minneapolis, MN",Entry level,YEARLY,USD,BASE_SALARY,54009.0,,66975.0,,12966.0
3905334178,Maintenance Manager,"Apex, NC",Mid-Senior level,HOURLY,USD,BASE_SALARY,34.0,,37.0,,3.0
3905334180,Make Ready,"Fort Worth, TX",,HOURLY,USD,BASE_SALARY,18.0,,20.0,,2.0
3905334185,Senior Tax and Estate Planner,"Philadelphia, PA",,YEARLY,USD,BASE_SALARY,150000.0,,160000.0,,10000.0
3905334186,Senior Tax and Estate Planner,"Atlanta, GA",,YEARLY,USD,BASE_SALARY,150000.0,,160000.0,,10000.0
3905334188,Client Consulting Manager,"San Francisco, CA",Mid-Senior level,YEARLY,USD,BASE_SALARY,132300.0,,191800.0,,59500.0
3905334189,Client Consulting Manager,"Atlanta, GA",Mid-Senior level,YEARLY,USD,BASE_SALARY,112500.0,,163050.0,,50550.0
3905334190,Senior Tax and Estate Planner,"Paramus, NJ",,YEARLY,USD,BASE_SALARY,150000.0,,160000.0,,10000.0
3905334191,Assistant Store Manager,"Portsmouth, NH",Associate,HOURLY,USD,BASE_SALARY,17.5,,18.5,,1.0
3905334193,Assistant Store Manager,"Bronx, NY",Associate,HOURLY,USD,BASE_SALARY,17.0,,20.0,,3.0
3905334214,Research Engineering/Scientist Assistant,"Austin, TX",,YEARLY,USD,BASE_SALARY,,34000.0,,34000.0,
3905334226,"Bilingual Universal Banker (Spanish) - Downtown Baltimore, MD","Baltimore, MD",,HOURLY,USD,BASE_SALARY,19.0,,30.92,,11.92
3905334228,Customer Advocacy Specialist (Spanish/English Bilingual Preferred) - Hybrid,"Bridgeport, CT",,HOURLY,USD,BASE_SALARY,30.21,,50.35,,20.14
3905334285,CIB Technology-Application Developer - Associate,"Cary, NC",Mid-Senior level,YEARLY,USD,BASE_SALARY,85000.0,,120750.0,,35750.0
3905334361,Groundskeeper,"Hilton Head Island, SC",Entry level,HOURLY,USD,BASE_SALARY,,16.5,,34320.0,
3905334452,"Senior Analyst, Ceded Reinsurance Claim","Hartford, CT",Entry level,YEARLY,USD,BASE_SALARY,61200.0,,101000.0,,39800.0
3905334462,Principal Electrical Engineer (Hybrid),"Austin, TX",Mid-Senior level,YEARLY,USD,BASE_SALARY,112420.0,,191070.0,,78650.0
3905334463,Full Stack Developer,"Washington, DC",Entry level,YEARLY,USD,BASE_SALARY,140690.0,,239140.0,,98450.0
3905334464,Business Analysts (Agile Software Development),"Washington, DC",Mid-Senior level,YEARLY,USD,BASE_SALARY,96470.0,,164010.0,,67540.0
3905334476,Systems Engineer-Data Analysis (SME),"Herndon, VA",Entry level,YEARLY,USD,BASE_SALARY,140690.0,,239140.0,,98450.0
3905334482,CFD and Fire Dynamics Engineer - Applied Science,"Washington, DC",Associate,YEARLY,USD,BASE_SALARY,85000.0,,100000.0,,15000.0
3905334489,Tool Grinder B,"Franklin Park, IL",Entry level,HOURLY,USD,BASE_SALARY,23.0,,24.02,,1.02
3905334493,DevSecOps Engineer - Hybrid,"Washington, DC",Entry level,YEARLY,USD,BASE_SALARY,143000.0,,243100.0,,100100.0
3905334494,Growth Manager,"San Francisco, CA",Mid-Senior level,YEARLY,USD,BASE_SALARY,185000.0,,235000.0,,50000.0
3905334517,Business Analysis Specialist,"Lewiston, ME",Mid-Senior level,YEARLY,USD,BASE_SALARY,86840.0,,139360.0,,52520.0
3905362355,Project Manager,"Tampa, FL",Mid-Senior level,YEARLY,USD,BASE_SALARY,100000.0,,150000.0,,50000.0
3905334546,Mechanical Project Engineer 2,"Anaheim, CA",Mid-Senior level,YEARLY,USD,BASE_SALARY,95000.0,,125000.0,,30000.0
3905334762,Operational Excellence Associated Business Process Documentation Intern,"New Jersey, United States",Entry level,HOURLY,USD,BASE_SALARY,25.0,,28.0,,3.0
3905334771,Field Marketing Manager,United States,,YEARLY,USD,BASE_SALARY,150000.0,,200000.0,,50000.0
3905334776,Remanufacturing Tech,"Kansas City, MO",Entry level,HOURLY,USD,BASE_SALARY,,22.0,,45760.0,
3905334782,Security Architect Lead - Staff,"Columbus, OH",Mid-Senior level,YEARLY,USD,BASE_SALARY,110656.0,,143853.5,,33197.5
3905334804,Battalion Chief - EMS,"Sacramento, CA",Director,MONTHLY,USD,BASE_SALARY,5739.0,,7447.0,,1708.0
3905362358,Data Reliability Engineer Sr,United States,Mid-Senior level,YEARLY,USD,BASE_SALARY,78800.0,,140800.0,,62000.0
3905362397,Repair and Production Technician,"Marion, IA",Entry level,YEARLY,USD,BASE_SALARY,50000.0,,60000.0,,10000.0
3905334838,Part Time Retail Merchandiser - Newberry SC 29108,"Newberry, SC",Entry level,HOURLY,USD,BASE_SALARY,14.5,,15.5,,1.0
3905334839,Scientific Program Manager - Remote,"Bar Harbor, ME",Entry level,YEARLY,USD,BASE_SALARY,84300.0,,141138.0,,56838.0
3905334844,"Manager, Enterprise Account Management","San Diego, CA",Mid-Senior level,YEARLY,USD,BASE_SALARY,120000.0,,140000.0,,20000.0
3905334862,Pediatric Echo/Vascular Sonographer,"Salt Lake City, UT",Entry level,HOURLY,USD,BASE_SALARY,25.08,,38.71,,13.63
3905334872,Sales Associate,"Rockville, MD",Entry level,HOURLY,USD,BASE_SALARY,16.7,,22.75,,6.05
3905362412,Field Technician - DR,"Los Angeles, CA",Entry level,YEARLY,USD,BASE_SALARY,43900.0,,50000.0,,6100.0
3905334968,Front Desk Agent (Seasonal & mid-May start),"Snowmass Village, CO",Entry level,HOURLY,USD,BASE_SALARY,,20.0,,41600.0,
3905334971,STAFF SERVICES MANAGER II (SUPERVISORY),"Fresno, CA",Mid-Senior level,MONTHLY,USD,BASE_SALARY,7420.0,,9219.0,,1799.0
3905334986,Auditor,"Memphis, TN",Mid-Senior level,HOURLY,USD,BASE_SALARY,,19.5,,40560.0,
3905362418,"Director, Commercial Banking Relationship Manager","La Jolla, CA",,YEARLY,USD,BASE_SALARY,120000.0,,222600.0,,102600.0
3905334989,Operations Assistant,"DeSoto, TX",Entry level,HOURLY,USD,BASE_SALARY,,18.05,,37544.00,
3905334990,Inventory Control Coordinator,"Fort Worth, TX",Entry level,HOURLY,USD,BASE_SALARY,,21.0,,43680.0,
3905335094,Senior Database Developer,"Cleveland, OH",Mid-Senior level,YEARLY,USD,BASE_SALARY,94168.0,,120845.0,,26677.0
3905335103,Branch Coordinator - Floorcovering Installations,"Omaha, NE",Entry level,HOURLY,USD,BASE_SALARY,19.0,,19.0,,0.0
3905335104,Sr Director - Consulting & Analytics - Nationals segment,"Ashburn, VA",Director,YEARLY,USD,BASE_SALARY,173400.0,,271050.0,,97650.0
3905335112,Cyber Warfare SME and Team Lead,"Colorado Springs, CO",Mid-Senior level,YEARLY,USD,BASE_SALARY,130000.0,,150000.0,,20000.0
3905335113,Maintenance Technician,"Lancaster, TX",Entry level,HOURLY,USD,BASE_SALARY,,36.0,,74880.0,
3905335124,RF Assembly,"Maynard, MA",Entry level,HOURLY,USD,BASE_SALARY,35.0,,37.0,,2.0
3905335152,Assistant Maintenance Manager,"Apex, NC",Mid-Senior level,HOURLY,USD,BASE_SALARY,24.0,,28.0,,4.0
3905335153,Groundskeeper,"Apex, NC",Entry level,HOURLY,USD,BASE_SALARY,18.0,,21.0,,3.0
3905335154,"2024 Commercial Banking Development Program-Credit Analyst- San Francisco, CA- Technology Banking Group","San Francisco, CA",Entry level,HOURLY,USD,BASE_SALARY,,36.06,,75004.80,
3905335161,Client Consulting Manager,"Ashburn, VA",Mid-Senior level,YEARLY,USD,BASE_SALARY,119100.0,,172600.0,,53500.0
3905335162,Full Time Assistant Manager,"Loveland, CO",Associate,HOURLY,USD,BASE_SALARY,,20.0,,41600.0,
3905335178,Construction Consultant Internship 2024,"Phoenix, AZ",Entry level,HOURLY,USD,BASE_SALARY,20.0,,25.0,,5.0
3905335184,Lead System Architect - Director Level,"Atlanta, GA",Director,YEARLY,USD,BASE_SALARY,139200.0,,181100.0,,41900.0
3905335191,Staff Applications Specialist - Power (Kansas City),"Kansas City, MO",,YEARLY,USD,BASE_SALARY,,10000.0,,10000.0,
3905335201,Universal Banker Float,"Beverly, MA",,HOURLY,USD,BASE_SALARY,19.0,,30.92,,11.92
3905335350,Maintenance Technician III,"Koloa, HI",Entry level,HOURLY,USD,BASE_SALARY,,38.08,,79206.40,
3905335436,"Director, Product Owner - Digital Experience Platform","Hartford, CT",Director,YEARLY,USD,BASE_SALARY,108600.0,,179300.0,,70700.0
3905335482,Registered Behavior Technician,"Everett, MA",Entry level,HOURLY,USD,BASE_SALARY,20.0,,29.0,,9.0
3905335498,Behavior Technician,"Rio Rancho, NM",Entry level,HOURLY,USD,BASE_SALARY,16.0,,19.0,,3.0
3905335499,Registered Nurse,"San Marcos, CA",Mid-Senior level,HOURLY,USD,BASE_SALARY,39.0,,55.0,,16.0
3905335505,Teller I - 30hrs Absecon,"Absecon, NJ",Entry level,HOURLY,USD,BASE_SALARY,20.5,,25.5,,5.0
3905335507,Store Supervisor Montclair,"Montclair, NJ",Mid-Senior level,HOURLY,USD,BASE_SALARY,25.5,,36.0,,10.5
3905335519,Classroom Installer ON-CALL - Various Locations,"Reston, VA",Entry level,HOURLY,USD,BASE_SALARY,,20.0,,41600.0,
3905335529,Classroom Installer ON-CALL - Various Locations,"Peoria, IL",Entry level,HOURLY,USD,BASE_SALARY,,20.0,,41600.0,
3905335633,Commercial Lines Account Manager,"New York, United States",Mid-Senior level,YEARLY,USD,BASE_SALARY,85000.0,,100000.0,,15000.0
3905335653,"Sanitation 1 - Moses Lake, WA","Moses Lake, WA",Mid-Senior level,HOURLY,USD,BASE_SALARY,,21.68,,45094.40,
3905335693,Mechanic,"Manchester, PA",Entry level,HOURLY,USD,BASE_SALARY,,24.5,,50960.0,
3905335698,Content Designer,United States,Entry level,YEARLY,USD,BASE_SALARY,135000.0,,150000.0,,15000.0
3905335729,"Diversity, Equity, Inclusion and Belonging (DEIB) Intern","New York, United States",Internship,HOURLY,USD,BASE_SALARY,25.0,,28.0,,3.0
3905335739,Entry-Level Substation Electrical Engineer,"Denver, CO",Mid-Senior level,YEARLY,USD,BASE_SALARY,70000.0,,74000.0,,4000.0
3905335744,"Senior Director, Business Development, Agency","New York, United States",Director,YEARLY,USD,BASE_SALARY,132800.0,,243500.0,,110700.0
3905335745,"Senior Software Engineer, Forecasting","San Jose, CA",Mid-Senior level,YEARLY,USD,BASE_SALARY,123900.0,,227200.0,,103300.0
3905335773,Program Coordinator/Investigator,"California, United States",Entry level,MONTHLY,USD,BASE_SALARY,8432.0,,11421.0,,2989.0
3905335776,GUNSMITH – LAW ENFORCEMENT TRAINING,"Amador County, CA",Entry level,MONTHLY,USD,BASE_SALARY,4681.0,,5389.0,,708.0
3905335779,"Enterprise Account Executive, Customer Base - NFP","Kings County, NY",,YEARLY,USD,BASE_SALARY,136200.0,,166400.0,,30200.0
3905335785,Part Time Territory Supervisor - Bozeman MT 59718,"Bozeman, MT",Mid-Senior level,HOURLY,USD,BASE_SALARY,,18.75,,39000.00,
3905335786,Public Cloud Strategy & GTM Specialist,"Pleasanton, CA",,YEARLY,USD,BASE_SALARY,103200.0,,171400.0,,68200.0
3905335806,Risk Support Specialist,"Des Moines, IA",Entry level,YEARLY,USD,BASE_SALARY,54655.87,,81983.81,,27327.94
3905335810,Regional Driver,"Henderson, CO",Entry level,HOURLY,USD,BASE_SALARY,27.0,,30.0,,3.0
3905335811,Barista - Cafe Retail Associate (Part-time) - Columbia University Irving Medical Center Bookstore,"New York, NY",Entry level,HOURLY,USD,BASE_SALARY,16.0,,16.5,,0.5
3905335832,Telemetry Monitor Tech,"Lafayette, CO",Entry level,HOURLY,USD,BASE_SALARY,18.29,,22.57,,4.28
